userid,rating,itemtype,age,gender,occupation,zipcode,timestamp
631,3,Home,18,F,student,38866,888464916
631,4,Home,18,F,student,38866,888465033
631,2,Content,18,F,student,38866,888465084
631,2,Link,18,F,student,38866,888465299
631,4,Space,18,F,student,38866,888464916
631,2,Space,18,F,student,38866,888464941
631,2,unknown,18,F,student,38866,888465216
631,4,Animation,18,F,student,38866,888464916
631,4,Photo,18,F,student,38866,888465216
631,2,Document,18,F,student,38866,888465351
632,2,Layout,18,M,student,55454,879457857
632,3,Layout,18,M,student,55454,879459025
632,4,Layout,18,M,student,55454,879457857
632,5,Adventure,18,M,student,55454,879459738
632,4,Adventure,18,M,student,55454,879459505
632,2,Adventure,18,M,student,55454,879459649
632,3,Button,18,M,student,55454,879457582
632,4,Button,18,M,student,55454,879459677
632,2,Button,18,M,student,55454,879458692
632,3,Search,18,M,student,55454,879459210
632,4,Search,18,M,student,55454,879457903
632,5,Search,18,M,student,55454,879459738
632,2,Search,18,M,student,55454,879459394
632,5,Contact,18,M,student,55454,879458834
632,3,Contact,18,M,student,55454,879459481
632,4,Contact,18,M,student,55454,879458649
632,2,Contact,18,M,student,55454,879458142
632,5,Question,18,M,student,55454,879458277
632,3,Question,18,M,student,55454,879457217
632,4,Question,18,M,student,55454,879459166
632,5,Color,18,M,student,55454,879459738
632,5,Header,18,M,student,55454,879459738
632,3,Header,18,M,student,55454,879459304
632,4,Header,18,M,student,55454,879458806
632,3,Report,18,M,student,55454,879457437
632,4,Report,18,M,student,55454,879457712
632,5,Report,18,M,student,55454,879458941
632,3,Home,18,M,student,55454,879459304
632,4,Home,18,M,student,55454,879457394
632,1,Home,18,M,student,55454,879459777
632,5,Home,18,M,student,55454,879457856
632,5,Content,18,M,student,55454,879459738
632,3,Content,18,M,student,55454,879458277
632,2,Content,18,M,student,55454,879457217
632,3,Link,18,M,student,55454,879459187
632,4,Link,18,M,student,55454,879458649
632,5,Link,18,M,student,55454,879459738
632,3,Space,18,M,student,55454,879457641
632,1,Space,18,M,student,55454,879459394
632,4,Space,18,M,student,55454,879457812
632,3,unknown,18,M,student,55454,879457157
632,5,unknown,18,M,student,55454,879457903
632,4,unknown,18,M,student,55454,879457064
632,3,Animation,18,M,student,55454,879457064
632,1,Animation,18,M,student,55454,879459418
632,4,Animation,18,M,student,55454,879457903
632,2,Animation,18,M,student,55454,879459544
632,3,Form,18,M,student,55454,879458900
632,4,Form,18,M,student,55454,879457157
632,2,Form,18,M,student,55454,879457856
632,5,Form,18,M,student,55454,879457016
632,5,Photo,18,M,student,55454,879459738
632,3,Photo,18,M,student,55454,879457925
632,4,Photo,18,M,student,55454,879457371
632,5,Document,18,M,student,55454,879457525
632,3,Document,18,M,student,55454,879459460
632,3,Menu,18,M,student,55454,879456910
632,4,Menu,18,M,student,55454,879459505
632,5,Menu,18,M,student,55454,879456843
632,2,Menu,18,M,student,55454,879458570
633,4,Layout,35,M,programmer,55414,877212085
633,3,Adventure,35,M,programmer,55414,877211083
633,4,Button,35,M,programmer,55414,877212366
633,3,Button,35,M,programmer,55414,875324812
633,4,Search,35,M,programmer,55414,877212085
633,3,Search,35,M,programmer,55414,877212250
633,4,Contact,35,M,programmer,55414,877212367
633,3,Contact,35,M,programmer,55414,875325577
633,3,Question,35,M,programmer,55414,875324598
633,4,Question,35,M,programmer,55414,877212250
633,4,Color,35,M,programmer,55414,877212045
633,3,Color,35,M,programmer,55414,875324654
633,3,Header,35,M,programmer,55414,875326698
633,2,Report,35,M,programmer,55414,875324922
633,3,Report,35,M,programmer,55414,875324233
633,3,Home,35,M,programmer,55414,875326491
633,5,Home,35,M,programmer,55414,875325128
633,4,Home,35,M,programmer,55414,875324715
633,2,Home,35,M,programmer,55414,875324233
633,2,Content,35,M,programmer,55414,875326491
633,4,Content,35,M,programmer,55414,877211684
633,3,Content,35,M,programmer,55414,875325888
633,3,Link,35,M,programmer,55414,877211817
633,4,Link,35,M,programmer,55414,875324233
633,1,Link,35,M,programmer,55414,875326138
633,2,Space,35,M,programmer,55414,875325691
633,3,Space,35,M,programmer,55414,877212085
633,3,unknown,35,M,programmer,55414,875325577
633,4,Animation,35,M,programmer,55414,875325273
633,3,Animation,35,M,programmer,55414,875325654
633,3,Form,35,M,programmer,55414,875326698
633,4,Form,35,M,programmer,55414,877211134
633,4,Photo,35,M,programmer,55414,875325577
633,4,Document,35,M,programmer,55414,875325093
633,3,Document,35,M,programmer,55414,875325168
633,4,Menu,35,M,programmer,55414,875324813
633,3,Menu,35,M,programmer,55414,875325804
634,3,Layout,39,M,engineer,        T8H1N,875728834
634,5,Layout,39,M,engineer,        T8H1N,877974667
634,4,Layout,39,M,engineer,        T8H1N,881952599
634,2,Layout,39,M,engineer,        T8H1N,875728783
634,3,Adventure,39,M,engineer,        T8H1N,879787667
634,4,Adventure,39,M,engineer,        T8H1N,875729535
634,1,Adventure,39,M,engineer,        T8H1N,875728913
634,2,Adventure,39,M,engineer,        T8H1N,875729668
634,5,Button,39,M,engineer,        T8H1N,884980565
634,3,Button,39,M,engineer,        T8H1N,875728783
634,4,Button,39,M,engineer,        T8H1N,876170101
634,4,Search,39,M,engineer,        T8H1N,876170992
634,5,Search,39,M,engineer,        T8H1N,877018125
634,3,Search,39,M,engineer,        T8H1N,875728872
634,2,Search,39,M,engineer,        T8H1N,875728783
634,3,Contact,39,M,engineer,        T8H1N,877017891
634,2,Contact,39,M,engineer,        T8H1N,877017975
634,4,Contact,39,M,engineer,        T8H1N,875728834
634,2,Question,39,M,engineer,        T8H1N,877017632
634,3,Question,39,M,engineer,        T8H1N,875728913
634,4,Question,39,M,engineer,        T8H1N,878916178
634,5,Question,39,M,engineer,        T8H1N,877018347
634,4,Color,39,M,engineer,        T8H1N,877017923
634,3,Color,39,M,engineer,        T8H1N,877018033
634,4,Header,39,M,engineer,        T8H1N,877017790
634,3,Header,39,M,engineer,        T8H1N,875729668
634,4,Report,39,M,engineer,        T8H1N,875729106
634,3,Report,39,M,engineer,        T8H1N,875729710
634,2,Report,39,M,engineer,        T8H1N,877018004
634,2,Home,39,M,engineer,        T8H1N,877018033
634,1,Home,39,M,engineer,        T8H1N,877017951
634,4,Home,39,M,engineer,        T8H1N,890779855
634,5,Home,39,M,engineer,        T8H1N,877018125
634,3,Home,39,M,engineer,        T8H1N,875729178
634,4,Content,39,M,engineer,        T8H1N,875729668
634,2,Content,39,M,engineer,        T8H1N,890779883
634,3,Content,39,M,engineer,        T8H1N,875729217
634,3,Link,39,M,engineer,        T8H1N,881952599
634,4,Link,39,M,engineer,        T8H1N,875729478
634,3,Space,39,M,engineer,        T8H1N,875729794
634,4,Space,39,M,engineer,        T8H1N,875729633
634,5,Space,39,M,engineer,        T8H1N,889464384
634,4,unknown,39,M,engineer,        T8H1N,875728872
634,1,unknown,39,M,engineer,        T8H1N,875729217
634,3,unknown,39,M,engineer,        T8H1N,875728834
634,5,unknown,39,M,engineer,        T8H1N,877018125
634,3,Animation,39,M,engineer,        T8H1N,877368446
634,4,Animation,39,M,engineer,        T8H1N,877017872
634,5,Animation,39,M,engineer,        T8H1N,889464384
634,4,Form,39,M,engineer,        T8H1N,875728913
634,3,Form,39,M,engineer,        T8H1N,875728913
634,5,Form,39,M,engineer,        T8H1N,877018125
634,1,Photo,39,M,engineer,        T8H1N,875729105
634,4,Photo,39,M,engineer,        T8H1N,875729535
634,3,Photo,39,M,engineer,        T8H1N,875729106
634,3,Document,39,M,engineer,        T8H1N,875729069
634,5,Document,39,M,engineer,        T8H1N,877018125
634,2,Document,39,M,engineer,        T8H1N,877979309
634,4,Document,39,M,engineer,        T8H1N,875729069
634,3,Menu,39,M,engineer,        T8H1N,875728783
634,2,Menu,39,M,engineer,        T8H1N,875729749
634,4,Menu,39,M,engineer,        T8H1N,877017810
635,3,Layout,22,M,other,23237,878879236
635,4,Layout,22,M,other,23237,878878587
635,2,Layout,22,M,other,23237,878878685
635,5,Adventure,22,M,other,23237,878878654
635,3,Button,22,M,other,23237,878878588
635,4,Search,22,M,other,23237,878879283
635,3,Search,22,M,other,23237,878879190
635,2,Search,22,M,other,23237,878878838
635,3,Contact,22,M,other,23237,878878752
635,2,Question,22,M,other,23237,878879164
635,4,Color,22,M,other,23237,878879213
635,3,Header,22,M,other,23237,878878587
635,1,Header,22,M,other,23237,878878838
635,5,Report,22,M,other,23237,878878752
635,2,Report,22,M,other,23237,878878838
635,5,Home,22,M,other,23237,878878587
635,4,Home,22,M,other,23237,878878654
635,2,Home,22,M,other,23237,878879284
635,3,Home,22,M,other,23237,878878901
635,3,Content,22,M,other,23237,878878752
635,5,Content,22,M,other,23237,878879190
635,2,Content,22,M,other,23237,878878901
635,3,Link,22,M,other,23237,878879107
635,5,Link,22,M,other,23237,878878654
635,3,unknown,22,M,other,23237,878878714
635,5,Form,22,M,other,23237,878878685
635,3,Form,22,M,other,23237,878879257
635,4,Photo,22,M,other,23237,878878901
635,2,Document,22,M,other,23237,878878838
636,3,Layout,47,M,educator,48043,891448916
636,3,Button,47,M,educator,48043,891448229
636,5,Button,47,M,educator,48043,891448155
636,3,Search,47,M,educator,48043,891448229
636,5,Contact,47,M,educator,48043,891448228
636,5,Question,47,M,educator,48043,891449148
636,5,Report,47,M,educator,48043,891449305
636,4,Content,47,M,educator,48043,891449263
636,5,Link,47,M,educator,48043,891449237
636,4,Space,47,M,educator,48043,891449328
636,5,Space,47,M,educator,48043,891448155
636,5,unknown,47,M,educator,48043,891449263
636,5,Animation,47,M,educator,48043,891449237
636,5,Form,47,M,educator,48043,891449123
636,5,Document,47,M,educator,48043,891449212
636,4,Document,47,M,educator,48043,891449371
637,1,Layout,30,M,other,74101,882903447
637,2,Layout,30,M,other,74101,882903822
637,5,Layout,30,M,other,74101,882900888
637,3,Layout,30,M,other,74101,882903511
637,2,Adventure,30,M,other,74101,882898692
637,3,Adventure,30,M,other,74101,882905182
637,1,Adventure,30,M,other,74101,882899928
637,4,Adventure,30,M,other,74101,882902540
637,3,Button,30,M,other,74101,882903191
637,2,Button,30,M,other,74101,882903511
637,1,Button,30,M,other,74101,882904458
637,4,Button,30,M,other,74101,882900888
637,5,Button,30,M,other,74101,882901355
637,5,Search,30,M,other,74101,882900888
637,4,Search,30,M,other,74101,882902924
637,3,Search,30,M,other,74101,882904829
637,4,Contact,30,M,other,74101,882902924
637,2,Contact,30,M,other,74101,882903511
637,1,Question,30,M,other,74101,882904458
637,2,Question,30,M,other,74101,882901356
637,5,Color,30,M,other,74101,882904065
637,3,Color,30,M,other,74101,882902835
637,1,Header,30,M,other,74101,882905070
637,2,Header,30,M,other,74101,882905284
637,3,Header,30,M,other,74101,882903250
637,1,Report,30,M,other,74101,882904961
637,2,Report,30,M,other,74101,882900047
637,1,Home,30,M,other,74101,882905285
637,2,Home,30,M,other,74101,882904148
637,4,Home,30,M,other,74101,882903044
637,1,Content,30,M,other,74101,882899608
637,2,Content,30,M,other,74101,882903914
637,5,Content,30,M,other,74101,882904064
637,3,Content,30,M,other,74101,882900888
637,4,Link,30,M,other,74101,882900888
637,2,Link,30,M,other,74101,882904148
637,3,Link,30,M,other,74101,882905070
637,2,Space,30,M,other,74101,882903914
637,1,Space,30,M,other,74101,882905070
637,3,Space,30,M,other,74101,882903191
637,1,unknown,30,M,other,74101,882899182
637,3,unknown,30,M,other,74101,882904537
637,1,Animation,30,M,other,74101,882903447
637,2,Animation,30,M,other,74101,882905388
637,3,Animation,30,M,other,74101,882904537
637,4,Animation,30,M,other,74101,882905183
637,5,Animation,30,M,other,74101,882900888
637,1,Form,30,M,other,74101,882902487
637,4,Form,30,M,other,74101,882902540
637,2,Form,30,M,other,74101,882903191
637,3,Form,30,M,other,74101,882900888
637,4,Photo,30,M,other,74101,882901146
637,2,Photo,30,M,other,74101,882905070
637,1,Photo,30,M,other,74101,882904678
637,3,Photo,30,M,other,74101,882903914
637,1,Document,30,M,other,74101,882903044
637,4,Document,30,M,other,74101,882904458
637,3,Document,30,M,other,74101,882904233
637,2,Document,30,M,other,74101,882903582
637,1,Menu,30,M,other,74101,882904961
637,4,Menu,30,M,other,74101,882901356
637,3,Menu,30,M,other,74101,882905572
637,2,Menu,30,M,other,74101,882903301
638,5,Layout,45,M,engineer,1940,876695217
638,3,Layout,45,M,engineer,1940,876694787
638,4,Adventure,45,M,engineer,1940,876694704
638,5,Adventure,45,M,engineer,1940,876695259
638,4,Button,45,M,engineer,1940,876695307
638,3,Button,45,M,engineer,1940,876695108
638,4,Search,45,M,engineer,1940,876695478
638,2,Search,45,M,engineer,1940,876695714
638,1,Search,45,M,engineer,1940,876695108
638,3,Search,45,M,engineer,1940,876695819
638,3,Contact,45,M,engineer,1940,876695307
638,5,Contact,45,M,engineer,1940,876694917
638,4,Contact,45,M,engineer,1940,876694787
638,2,Question,45,M,engineer,1940,876694861
638,4,Question,45,M,engineer,1940,876694704
638,1,Question,45,M,engineer,1940,876695415
638,3,Question,45,M,engineer,1940,876695217
638,3,Header,45,M,engineer,1940,876695307
638,2,Header,45,M,engineer,1940,876694704
638,4,Header,45,M,engineer,1940,876695714
638,3,Report,45,M,engineer,1940,876695774
638,4,Report,45,M,engineer,1940,876695774
638,3,Home,45,M,engineer,1940,876695059
638,5,Home,45,M,engineer,1940,876694861
638,4,Home,45,M,engineer,1940,876694995
638,3,Content,45,M,engineer,1940,876695059
638,2,Content,45,M,engineer,1940,876695259
638,5,Content,45,M,engineer,1940,876695216
638,5,Link,45,M,engineer,1940,876695859
638,5,Space,45,M,engineer,1940,876694861
638,4,Space,45,M,engineer,1940,876695774
638,3,unknown,45,M,engineer,1940,876694917
638,3,Animation,45,M,engineer,1940,876695338
638,2,Animation,45,M,engineer,1940,876694917
638,4,Animation,45,M,engineer,1940,876695627
638,2,Form,45,M,engineer,1940,876694917
638,5,Form,45,M,engineer,1940,876694787
638,4,Form,45,M,engineer,1940,876695819
638,5,Photo,45,M,engineer,1940,876695714
638,2,Photo,45,M,engineer,1940,876694995
638,4,Photo,45,M,engineer,1940,876694704
638,3,Photo,45,M,engineer,1940,876695819
638,4,Document,45,M,engineer,1940,876694995
638,3,Menu,45,M,engineer,1940,876695216
638,5,Menu,45,M,engineer,1940,876695917
639,4,Layout,42,F,librarian,12065,891239240
639,2,Layout,42,F,librarian,12065,891239838
639,1,Layout,42,F,librarian,12065,891240805
639,3,Layout,42,F,librarian,12065,891240868
639,4,Adventure,42,F,librarian,12065,891238550
639,3,Adventure,42,F,librarian,12065,891239739
639,2,Adventure,42,F,librarian,12065,891239048
639,1,Adventure,42,F,librarian,12065,891239492
639,2,Button,42,F,librarian,12065,891238514
639,4,Button,42,F,librarian,12065,891239492
639,3,Button,42,F,librarian,12065,891239155
639,1,Button,42,F,librarian,12065,891239296
639,2,Search,42,F,librarian,12065,891239581
639,1,Search,42,F,librarian,12065,891238668
639,3,Search,42,F,librarian,12065,891240752
639,4,Search,42,F,librarian,12065,891240566
639,4,Contact,42,F,librarian,12065,891239349
639,2,Contact,42,F,librarian,12065,891239030
639,1,Contact,42,F,librarian,12065,891240495
639,3,Question,42,F,librarian,12065,891240111
639,2,Question,42,F,librarian,12065,891240752
639,4,Question,42,F,librarian,12065,891239177
639,1,Question,42,F,librarian,12065,891240805
639,5,Color,42,F,librarian,12065,891240520
639,4,Color,42,F,librarian,12065,891239702
639,3,Color,42,F,librarian,12065,891239550
639,1,Color,42,F,librarian,12065,891239324
639,2,Color,42,F,librarian,12065,891239885
639,2,Header,42,F,librarian,12065,891239581
639,3,Header,42,F,librarian,12065,891239862
639,5,Header,42,F,librarian,12065,891239271
639,1,Header,42,F,librarian,12065,891240678
639,1,Report,42,F,librarian,12065,891239349
639,5,Report,42,F,librarian,12065,891239528
639,3,Report,42,F,librarian,12065,891239790
639,4,Report,42,F,librarian,12065,891240160
639,2,Report,42,F,librarian,12065,891239492
639,4,Home,42,F,librarian,12065,891240160
639,3,Home,42,F,librarian,12065,891239638
639,2,Home,42,F,librarian,12065,891239407
639,5,Content,42,F,librarian,12065,891239613
639,3,Content,42,F,librarian,12065,891239177
639,4,Content,42,F,librarian,12065,891239324
639,2,Content,42,F,librarian,12065,891239759
639,3,Link,42,F,librarian,12065,891239156
639,4,Link,42,F,librarian,12065,891239239
639,2,Link,42,F,librarian,12065,891239349
639,3,Space,42,F,librarian,12065,891239218
639,4,Space,42,F,librarian,12065,891239702
639,2,Space,42,F,librarian,12065,891239886
639,2,unknown,42,F,librarian,12065,891239885
639,3,unknown,42,F,librarian,12065,891239862
639,1,unknown,42,F,librarian,12065,891238876
639,4,unknown,42,F,librarian,12065,891239813
639,1,Animation,42,F,librarian,12065,891239271
639,5,Animation,42,F,librarian,12065,891239838
639,3,Animation,42,F,librarian,12065,891239528
639,4,Animation,42,F,librarian,12065,891239380
639,2,Form,42,F,librarian,12065,891239581
639,5,Form,42,F,librarian,12065,891239492
639,1,Form,42,F,librarian,12065,891239427
639,4,Form,42,F,librarian,12065,891239406
639,3,Form,42,F,librarian,12065,891239380
639,2,Photo,42,F,librarian,12065,891239581
639,5,Photo,42,F,librarian,12065,891240566
639,3,Photo,42,F,librarian,12065,891239030
639,1,Photo,42,F,librarian,12065,891243532
639,5,Document,42,F,librarian,12065,891240543
639,3,Document,42,F,librarian,12065,891239528
639,4,Document,42,F,librarian,12065,891239790
639,3,Menu,42,F,librarian,12065,891239838
639,5,Menu,42,F,librarian,12065,891239813
639,2,Menu,42,F,librarian,12065,891239271
639,4,Menu,42,F,librarian,12065,891239529
640,3,Layout,20,M,student,61801,874778612
640,4,Layout,20,M,student,61801,886474493
640,5,Layout,20,M,student,61801,874777890
640,4,Adventure,20,M,student,61801,886474493
640,5,Adventure,20,M,student,61801,886354270
640,3,Button,20,M,student,61801,886474849
640,4,Button,20,M,student,61801,874777735
640,5,Button,20,M,student,61801,874778207
640,1,Button,20,M,student,61801,886474010
640,5,Search,20,M,student,61801,874777623
640,5,Contact,20,M,student,61801,874778274
640,4,Contact,20,M,student,61801,874778515
640,3,Contact,20,M,student,61801,886353742
640,4,Question,20,M,student,61801,874778065
640,3,Question,20,M,student,61801,886353894
640,5,Question,20,M,student,61801,889235992
640,3,Color,20,M,student,61801,874778612
640,4,Header,20,M,student,61801,874778515
640,5,Header,20,M,student,61801,886354114
640,2,Header,20,M,student,61801,886353820
640,4,Report,20,M,student,61801,874778065
640,3,Report,20,M,student,61801,874778756
640,5,Report,20,M,student,61801,874778345
640,4,Home,20,M,student,61801,874778479
640,5,Home,20,M,student,61801,874778424
640,3,Home,20,M,student,61801,886474753
640,4,Content,20,M,student,61801,886354499
640,5,Content,20,M,student,61801,874777583
640,5,Link,20,M,student,61801,886353852
640,4,Link,20,M,student,61801,874778274
640,5,Space,20,M,student,61801,874778274
640,3,Space,20,M,student,61801,874778756
640,4,Space,20,M,student,61801,874777260
640,5,unknown,20,M,student,61801,886353780
640,4,unknown,20,M,student,61801,874778568
640,3,Form,20,M,student,61801,886474833
640,4,Form,20,M,student,61801,874777658
640,5,Form,20,M,student,61801,874778095
640,4,Photo,20,M,student,61801,888262331
640,5,Photo,20,M,student,61801,874778366
640,3,Photo,20,M,student,61801,874778756
640,4,Document,20,M,student,61801,890014144
640,5,Document,20,M,student,61801,886474436
640,4,Menu,20,M,student,61801,886474436
640,3,Menu,20,M,student,61801,874778696
640,5,Menu,20,M,student,61801,874777948
641,5,Layout,24,M,student,60626,879370337
641,4,Adventure,24,M,student,60626,879370259
641,2,Adventure,24,M,student,60626,879370337
641,5,Button,24,M,student,60626,879370299
641,4,Button,24,M,student,60626,879370119
641,4,Search,24,M,student,60626,879370062
641,5,Search,24,M,student,60626,879369848
641,4,Question,24,M,student,60626,879370337
641,3,Question,24,M,student,60626,879369943
641,5,Color,24,M,student,60626,879370028
641,4,Header,24,M,student,60626,879369925
641,3,Header,24,M,student,60626,879370299
641,5,Report,24,M,student,60626,879370364
641,3,Report,24,M,student,60626,879369827
641,5,Home,24,M,student,60626,879370259
641,3,Content,24,M,student,60626,879369827
641,4,Link,24,M,student,60626,879370150
641,3,Link,24,M,student,60626,879369958
641,3,Space,24,M,student,60626,879369806
641,4,Space,24,M,student,60626,879370062
641,5,unknown,24,M,student,60626,879370028
641,4,unknown,24,M,student,60626,879370365
641,4,Form,24,M,student,60626,879370299
641,5,Form,24,M,student,60626,879370149
641,3,Photo,24,M,student,60626,879370150
641,4,Document,24,M,student,60626,879370337
641,5,Document,24,M,student,60626,879370299
641,5,Menu,24,M,student,60626,879370119
642,1,Layout,18,F,student,95521,886569922
642,5,Layout,18,F,student,95521,886568838
642,3,Layout,18,F,student,95521,885603932
642,4,Layout,18,F,student,95521,891317923
642,5,Adventure,18,F,student,95521,886132153
642,4,Adventure,18,F,student,95521,885606178
642,3,Adventure,18,F,student,95521,886570084
642,2,Adventure,18,F,student,95521,885602446
642,5,Button,18,F,student,95521,885607028
642,4,Button,18,F,student,95521,886569380
642,2,Button,18,F,student,95521,886569847
642,3,Button,18,F,student,95521,886132043
642,5,Search,18,F,student,95521,885605866
642,3,Search,18,F,student,95521,886568618
642,4,Search,18,F,student,95521,886132088
642,5,Contact,18,F,student,95521,885842962
642,4,Contact,18,F,student,95521,886131707
642,1,Contact,18,F,student,95521,885603495
642,3,Contact,18,F,student,95521,886569122
642,5,Question,18,F,student,95521,886132172
642,4,Question,18,F,student,95521,886206806
642,2,Question,18,F,student,95521,885606271
642,3,Question,18,F,student,95521,886132139
642,5,Color,18,F,student,95521,885603662
642,4,Color,18,F,student,95521,886132172
642,2,Color,18,F,student,95521,886569659
642,3,Color,18,F,student,95521,886207279
642,4,Header,18,F,student,95521,885605735
642,5,Header,18,F,student,95521,885607081
642,2,Header,18,F,student,95521,886570027
642,3,Header,18,F,student,95521,885605835
642,4,Report,18,F,student,95521,885607097
642,3,Report,18,F,student,95521,885605768
642,2,Report,18,F,student,95521,885606178
642,5,Report,18,F,student,95521,885606557
642,1,Report,18,F,student,95521,886569942
642,4,Home,18,F,student,95521,885602285
642,5,Home,18,F,student,95521,886131457
642,1,Home,18,F,student,95521,885604085
642,3,Home,18,F,student,95521,885602232
642,2,Home,18,F,student,95521,885607143
642,4,Content,18,F,student,95521,885602656
642,3,Content,18,F,student,95521,885603740
642,5,Content,18,F,student,95521,886131547
642,1,Content,18,F,student,95521,885605834
642,2,Content,18,F,student,95521,886454837
642,5,Link,18,F,student,95521,885604163
642,4,Link,18,F,student,95521,885843087
642,2,Link,18,F,student,95521,885604940
642,1,Link,18,F,student,95521,886569699
642,3,Link,18,F,student,95521,885606194
642,4,Space,18,F,student,95521,885605909
642,1,Space,18,F,student,95521,885605988
642,2,Space,18,F,student,95521,885605866
642,3,Space,18,F,student,95521,885607115
642,4,unknown,18,F,student,95521,885843141
642,5,unknown,18,F,student,95521,885606581
642,2,unknown,18,F,student,95521,885603662
642,1,unknown,18,F,student,95521,886131332
642,3,unknown,18,F,student,95521,885843177
642,2,Animation,18,F,student,95521,885603870
642,4,Animation,18,F,student,95521,886131674
642,5,Animation,18,F,student,95521,885605932
642,3,Animation,18,F,student,95521,885606090
642,1,Animation,18,F,student,95521,886569417
642,4,Form,18,F,student,95521,885605538
642,5,Form,18,F,student,95521,885602612
642,1,Form,18,F,student,95521,886131332
642,3,Form,18,F,student,95521,886569765
642,5,Photo,18,F,student,95521,885604280
642,4,Photo,18,F,student,95521,886132043
642,2,Photo,18,F,student,95521,885606648
642,3,Photo,18,F,student,95521,885606137
642,4,Document,18,F,student,95521,886454812
642,5,Document,18,F,student,95521,885842289
642,3,Document,18,F,student,95521,886569809
642,1,Document,18,F,student,95521,886569417
642,2,Document,18,F,student,95521,887663326
642,5,Menu,18,F,student,95521,885604239
642,4,Menu,18,F,student,95521,886207132
642,2,Menu,18,F,student,95521,885606463
642,1,Menu,18,F,student,95521,886131744
642,3,Menu,18,F,student,95521,886132089
643,5,Layout,39,M,scientist,55122,891445823
643,2,Layout,39,M,scientist,55122,891449476
643,4,Layout,39,M,scientist,55122,891447747
643,3,Layout,39,M,scientist,55122,891449476
643,3,Adventure,39,M,scientist,55122,891446404
643,4,Adventure,39,M,scientist,55122,891447286
643,2,Adventure,39,M,scientist,55122,891446581
643,3,Button,39,M,scientist,55122,891449680
643,5,Button,39,M,scientist,55122,891448756
643,4,Button,39,M,scientist,55122,891448002
643,5,Search,39,M,scientist,55122,891447093
643,3,Search,39,M,scientist,55122,891449640
643,4,Search,39,M,scientist,55122,891448062
643,5,Contact,39,M,scientist,55122,891447157
643,3,Contact,39,M,scientist,55122,891450316
643,4,Contact,39,M,scientist,55122,891445550
643,5,Question,39,M,scientist,55122,891445476
643,3,Question,39,M,scientist,55122,891448630
643,4,Question,39,M,scientist,55122,891447459
643,4,Color,39,M,scientist,55122,892502414
643,2,Color,39,M,scientist,55122,891446301
643,5,Header,39,M,scientist,55122,891447157
643,3,Header,39,M,scientist,55122,891445230
643,4,Header,39,M,scientist,55122,891447127
643,3,Report,39,M,scientist,55122,891447930
643,5,Report,39,M,scientist,55122,891446826
643,2,Report,39,M,scientist,55122,891445741
643,4,Report,39,M,scientist,55122,891446750
643,3,Home,39,M,scientist,55122,891446381
643,4,Home,39,M,scientist,55122,891445255
643,2,Home,39,M,scientist,55122,891449345
643,3,Content,39,M,scientist,55122,891448002
643,5,Content,39,M,scientist,55122,891448136
643,2,Content,39,M,scientist,55122,892502531
643,4,Content,39,M,scientist,55122,891447093
643,3,Link,39,M,scientist,55122,891449476
643,5,Link,39,M,scientist,55122,891446889
643,4,Link,39,M,scientist,55122,891447696
643,3,Space,39,M,scientist,55122,891449580
643,5,Space,39,M,scientist,55122,891447663
643,4,Space,39,M,scientist,55122,891449249
643,5,unknown,39,M,scientist,55122,891446652
643,3,unknown,39,M,scientist,55122,891450376
643,4,unknown,39,M,scientist,55122,891446826
643,3,Animation,39,M,scientist,55122,891445859
643,4,Animation,39,M,scientist,55122,891446652
643,5,Form,39,M,scientist,55122,891445354
643,3,Form,39,M,scientist,55122,891445476
643,2,Form,39,M,scientist,55122,891449901
643,4,Form,39,M,scientist,55122,891447370
643,3,Photo,39,M,scientist,55122,891447835
643,5,Photo,39,M,scientist,55122,891445823
643,2,Photo,39,M,scientist,55122,891449417
643,4,Photo,39,M,scientist,55122,891447790
643,3,Document,39,M,scientist,55122,891445287
643,4,Document,39,M,scientist,55122,891447063
643,5,Menu,39,M,scientist,55122,891449771
643,3,Menu,39,M,scientist,55122,891447901
643,4,Menu,39,M,scientist,55122,891448352
643,2,Menu,39,M,scientist,55122,891449301
645,4,Layout,27,M,programmer,53211,892054364
645,3,Layout,27,M,programmer,53211,892053748
645,5,Adventure,27,M,programmer,53211,892054707
645,4,Adventure,27,M,programmer,53211,892053748
645,3,Adventure,27,M,programmer,53211,892053686
645,3,Button,27,M,programmer,53211,892054402
645,5,Button,27,M,programmer,53211,892053483
645,4,Button,27,M,programmer,53211,892053541
645,3,Search,27,M,programmer,53211,892054324
645,5,Search,27,M,programmer,53211,892054364
645,4,Search,27,M,programmer,53211,892054537
645,4,Contact,27,M,programmer,53211,892055039
645,3,Contact,27,M,programmer,53211,892055072
645,5,Contact,27,M,programmer,53211,892055285
645,4,Question,27,M,programmer,53211,892055285
645,3,Question,27,M,programmer,53211,892055213
645,5,Question,27,M,programmer,53211,892054707
645,3,Color,27,M,programmer,53211,892053644
645,4,Color,27,M,programmer,53211,892054990
645,5,Color,27,M,programmer,53211,892053686
645,3,Header,27,M,programmer,53211,892054444
645,4,Header,27,M,programmer,53211,892054797
645,2,Header,27,M,programmer,53211,892052070
645,4,Report,27,M,programmer,53211,892053644
645,3,Report,27,M,programmer,53211,892055603
645,5,Report,27,M,programmer,53211,892054508
645,3,Home,27,M,programmer,53211,892051741
645,4,Home,27,M,programmer,53211,892054508
