userid,itemindex,rating,timestamp
413,15,4,879969709
413,8,3,879969791
413,3,3,879969100
413,6,3,879969791
413,2,5,879969591
413,14,2,879969860
413,9,3,879968890
413,1,4,879969791
413,6,4,879968793
413,12,5,879969484
413,10,2,879968933
413,16,3,879968794
413,14,4,879969484
413,7,3,879969614
413,5,4,879969535
413,4,4,879969027
413,11,4,879968794
413,18,4,879969709
413,13,1,879969148
413,18,5,879968793
413,8,4,879969557
413,17,3,879969259
413,5,3,879968933
413,9,4,879969591
413,4,3,879968933
413,3,2,879968794
413,1,5,879968793
413,2,4,879968793
413,17,2,879969027
413,3,4,879968793
414,4,5,884999037
414,15,4,884999066
414,2,3,884999193
414,12,4,884999286
414,1,4,884999127
414,1,2,884999193
414,17,3,884998993
414,2,4,884999170
414,13,1,884999066
414,6,4,884999347
414,5,5,884999439
414,9,2,884999128
414,3,5,884999066
414,17,5,884998953
414,7,3,884999147
414,11,5,884999347
414,16,3,884999128
414,15,5,884999394
414,9,4,884998953
414,17,4,884999066
414,6,5,884998953
414,13,3,884999193
415,14,4,879439960
415,14,3,879439960
415,4,4,879439610
415,2,4,879439865
415,0,2,879439205
415,3,4,879439108
415,0,3,879439610
415,11,4,879439135
415,15,1,879439386
415,3,5,879439684
415,8,5,879439791
415,7,5,879439349
415,18,5,879439865
415,13,4,879439311
415,5,5,879439960
415,9,5,879439791
415,4,5,879439791
415,18,4,879439205
416,18,4,876697205
416,16,3,878880244
416,7,3,885114446
416,2,2,876696739
416,1,5,893213918
416,7,4,886317030
416,1,4,893142480
416,11,4,878879130
416,6,4,885114408
416,4,4,876699287
416,5,5,893213444
416,2,4,876696643
416,14,4,876699101
416,11,2,876697913
416,3,2,876698178
416,5,4,885114578
416,9,4,876696823
416,15,2,886318707
416,17,2,876697387
416,16,5,893214225
416,3,5,893212623
416,10,5,893213103
416,18,2,886318546
416,8,2,876699578
416,14,2,876697283
416,7,2,878879391
416,3,4,876697074
416,12,4,893142244
416,16,2,892440060
416,16,4,876699994
416,1,2,876696938
416,7,1,886317412
416,8,4,886319434
416,0,2,876699903
416,10,4,886316381
416,15,5,893213444
416,17,5,893212484
416,18,5,893212929
416,13,5,893213549
416,15,3,886319408
416,4,5,893213917
416,6,5,893214332
416,0,5,893213918
416,2,3,876697415
416,8,5,893212484
416,3,1,889907392
416,14,5,893213404
416,9,3,888700529
416,6,2,876696823
416,6,3,886314660
416,12,5,893212572
416,4,2,876697479
416,7,5,893212929
416,11,3,886316797
416,4,3,886318155
416,9,5,893213404
416,0,3,876696739
416,17,4,876698255
416,10,3,878878779
416,12,3,886316140
416,13,2,892440119
416,11,5,893212730
416,1,3,892440206
416,13,3,886316596
416,12,2,888700566
416,5,3,886319177
416,8,3,893210187
416,0,4,876699793
416,17,3,877902163
416,18,3,886316835
416,14,3,892439992
416,15,1,886318085
416,12,1,886315446
416,16,1,876697330
416,13,4,893141989
416,3,3,876698255
416,2,5,893214041
416,14,1,886319930
416,13,1,886317030
416,10,1,886317599
416,5,1,886318186
416,6,1,878879350
416,0,1,876696853
416,10,2,886318228
416,15,4,886318186
417,3,4,879647561
417,13,4,879647431
417,8,2,879648048
417,9,3,879647519
417,6,3,879648881
417,7,3,879649577
417,6,2,879646860
417,3,3,879647924
417,9,4,886186827
417,13,3,879646388
417,0,2,880952400
417,15,4,879648403
417,7,4,879648132
417,1,2,880952066
417,2,5,879647519
417,15,2,880952970
417,16,2,879649763
417,14,3,879649107
417,13,2,879647924
417,12,2,879649560
417,6,5,879647090
417,4,2,879646036
417,13,5,879647604
417,17,5,879647900
417,13,1,879649632
417,15,5,879646166
417,3,1,879647800
417,0,5,879646965
417,15,1,879646741
417,4,4,879646548
417,14,2,879649428
417,12,3,879646123
417,11,4,879648078
417,0,3,879647380
417,17,2,879649763
417,7,5,879647326
417,1,4,880952880
417,5,5,879647604
417,16,3,879647768
417,2,2,880949231
417,11,5,879646938
417,1,5,879646286
417,8,5,879647355
417,15,3,879648478
417,1,1,879646570
417,11,2,879646741
417,12,4,879647275
417,9,2,879646500
417,4,1,879649389
417,7,2,879646413
417,18,2,879646712
417,14,5,879646986
417,9,1,880953071
417,18,4,879646225
417,2,4,879646225
417,3,5,879647040
417,18,5,879647519
417,17,4,879647232
417,9,5,879647604
417,4,3,879648510
417,5,4,879648676
417,10,3,879648707
417,17,3,879645999
417,10,4,879647825
417,8,4,879647011
417,16,4,879647355
417,3,2,880953014
417,5,2,879648798
417,6,4,879646965
417,14,4,880951717
417,10,2,880952534
417,1,3,879647140
417,2,3,879649199
417,11,3,879647275
417,7,1,879646860
417,5,3,879646166
417,0,4,879647471
417,18,3,879648478
417,8,3,879646413
418,5,1,891282738
418,0,4,891282738
418,2,1,891282521
418,16,2,891282738
418,11,5,891282551
418,2,4,891282595
418,8,3,891282521
418,1,1,891282765
418,9,2,891282626
418,17,2,891282551
418,4,1,891282836
418,11,2,891282521
418,9,3,891282680
418,15,3,891282656
418,2,2,891282813
418,6,5,891282706
418,10,5,891282520
418,3,5,891282836
418,4,2,891282595
419,1,4,879435590
419,3,1,879435749
419,0,3,879435749
419,13,5,879435722
419,2,5,879435242
419,7,5,879435749
419,12,4,879435628
419,10,4,879435503
419,14,5,879435828
419,7,4,879435722
419,15,5,879435590
419,9,5,879435520
419,9,4,879435628
419,14,4,879435785
419,1,5,879435722
419,3,5,879435628
419,13,3,879435722
419,5,5,879435722
419,3,4,879435590
419,6,3,879435503
419,12,5,879435541
419,15,4,879435347
419,9,3,879435663
420,0,3,891356927
420,4,3,891356790
420,14,3,891357162
420,15,4,891357104
420,9,5,891356864
420,16,3,891357188
420,17,5,891357162
420,0,5,891356864
420,2,4,891357162
420,2,3,891356864
420,3,3,891357271
420,0,4,891357162
420,8,3,891357271
420,17,3,891356927
420,9,4,891356927
420,5,5,891357104
420,4,5,891357070
420,8,5,891356864
420,10,5,891356891
420,17,4,891356790
420,18,3,891356864
420,1,4,891356790
420,13,5,891357104
420,12,5,891356864
420,6,5,891357271
420,14,5,891356927
420,14,4,891356864
420,4,4,891357104
421,6,4,892241294
421,11,3,892241687
421,7,3,892241646
421,12,4,892241422
421,18,4,892241389
421,8,2,892241236
421,11,4,892241422
421,12,5,892241458
421,13,4,892241624
421,1,4,892241343
421,11,5,892241624
421,5,5,892241422
421,17,4,892241236
421,5,2,892241707
421,4,4,892241344
421,6,5,892241459
421,14,4,892241422
421,9,4,892241735
421,2,3,892241236
421,10,3,892241687
421,2,1,892241319
421,4,3,892241491
421,18,5,892241421
421,3,5,892241458
421,4,5,892241458
421,13,5,892241362
421,1,5,892241707
421,15,2,892241532
421,10,5,892241576
421,5,4,892241274
421,3,4,892241252
421,4,2,892241576
421,15,5,892241459
421,10,4,892241459
421,9,5,892241687
421,3,3,892241210
421,11,2,892241624
421,16,4,892241624
421,18,2,892241554
422,3,2,875129975
422,6,4,879744143
422,1,2,879743948
422,16,3,879744218
422,17,3,877162650
422,5,3,879744085
422,1,5,875129523
422,14,1,875129602
422,10,3,875130063
422,16,2,879743848
422,18,3,879744085
422,7,5,875129791
422,15,3,879744183
422,13,3,879744183
422,18,2,879744218
422,0,4,875129839
422,17,2,879743787
422,0,3,875129668
422,0,2,879744218
422,16,4,879744143
422,11,4,879744085
422,3,3,875129640
422,14,2,875130204
422,7,3,879744086
422,10,4,875130173
422,8,3,879744085
422,14,4,879744015
422,13,4,875130137
422,2,4,875129882
422,4,5,875129882
422,1,4,875655986
422,2,3,875130173
422,3,4,879743925
422,9,2,879744287
422,5,2,879744143
422,9,4,879744086
422,15,4,879744183
422,17,4,875129882
422,3,5,875130100
422,10,5,875129791
422,9,5,875130026
422,9,3,875129692
422,7,2,875130173
422,0,5,879744143
422,14,3,875130173
422,1,3,875130063
422,5,4,875129791
422,18,4,879744014
422,11,5,875130230
422,12,4,875129911
422,4,3,879744218
422,12,3,879744219
422,2,2,875129692
422,4,4,879744183
422,7,4,879744085
423,14,4,891395394
423,7,4,891394504
423,14,2,891395684
423,13,4,891394832
423,3,4,891394874
423,11,2,891395547
423,8,1,891395787
423,16,2,891394788
423,6,3,891394952
423,11,4,891395141
423,16,4,891395448
423,1,4,891394632
423,3,3,891394874
423,0,3,891395047
423,6,4,891394832
423,5,4,891395020
423,9,4,891394595
423,4,3,891395547
423,17,4,891394504
423,2,4,891394558
423,12,4,891395602
423,8,4,891395547
423,10,3,891394747
423,7,3,891394985
423,15,4,891395573
423,14,3,891394788
423,0,4,891394632
423,2,5,891395547
423,18,3,891395020
423,15,3,891395626
423,6,5,891394503
423,10,4,891395734
423,13,3,891395020
423,10,5,891395602
423,13,5,891394673
423,11,5,891394747
423,12,3,891395759
423,5,3,891394558
423,5,5,891395448
423,4,2,891394673
423,5,1,891394874
423,17,5,891394595
423,9,5,891395395
424,1,3,880859385
424,8,3,880858829
424,10,5,880859228
424,11,2,880858792
424,12,2,880858979
424,4,4,880859693
424,1,2,880859084
424,14,3,880859519
424,17,3,880859346
424,0,1,880859385
424,9,4,880859346
424,1,1,880859493
424,7,4,880859228
424,16,3,880859115
424,18,3,880859084
424,5,1,880858887
424,6,3,880858792
424,12,3,880859519
424,3,1,880858924
424,15,4,880859115
424,14,4,880859552
424,13,4,880859493
424,2,5,880858979
424,9,5,880858979
424,0,5,880859084
424,4,2,880859228
424,10,2,880859623
424,18,5,880859674
424,4,5,880858924
424,1,5,880859591
424,18,2,880859722
424,5,5,880859446
424,0,4,880858861
424,1,4,880858792
424,16,4,880859519
424,15,2,880859199
424,6,5,880858861
424,6,4,880859723
425,10,1,878739095
425,6,2,878738956
425,18,3,878738643
425,16,5,878738335
425,15,2,878738486
425,1,5,878738385
425,12,5,878737791
425,14,4,878738435
425,5,5,890346597
425,10,3,878738854
425,13,4,878738435
425,17,4,878737945
425,5,4,878738853
425,4,4,890346659
425,16,2,890347047
425,8,4,890347247
425,3,5,878737512
425,4,3,878737908
425,8,1,878739095
425,4,5,878737873
425,16,3,878738386
425,18,4,890347138
425,15,1,878737511
425,18,5,878737945
425,12,3,878738956
425,0,5,878737945
425,1,4,878738335
425,13,3,878738245
425,6,3,878738853
425,8,3,878738887
425,11,2,878738887
425,17,5,878737511
425,6,1,890346866
425,0,3,878738757
425,13,5,878738486
425,17,3,878738386
425,11,4,890346567
425,7,1,878738992
425,18,1,878738597
425,18,2,878738992
425,2,1,878739095
425,14,3,878738548
425,3,4,878738335
425,6,4,890346317
425,2,4,878738644
425,5,2,878738386
425,12,4,890347172
425,14,2,878737841
425,11,3,878738104
425,16,4,890346630
425,15,5,878737981
425,3,3,878738813
425,2,3,878737684
425,7,3,890346567
425,0,4,878738334
425,5,3,878738914
425,9,3,878738077
425,1,3,890346411
425,7,4,878738245
425,10,4,878738854
425,8,2,878738643
425,2,2,890347247
425,9,2,878737512
425,1,2,878737873
425,12,1,890346825
425,13,2,878738548
425,0,2,878738385
425,4,1,878737635
425,13,1,878737593
425,11,1,878738385
425,3,1,890346567
425,5,1,878738597
425,7,2,878738887
425,16,1,878739015
425,15,4,878738596
425,1,1,878737511
425,17,2,891986445
425,9,1,890346317
425,10,2,878737945
425,9,4,878738077
426,11,5,879442160
426,12,3,879444321
426,4,3,879442006
426,14,3,879442128
426,15,3,879442892
426,0,3,879444117
426,9,4,879444952
426,13,4,879442128
426,13,5,879442785
426,4,2,879441754
426,9,5,879442737
426,3,4,879442737
426,13,1,879441707
426,16,4,879442083
426,10,3,879444852
426,15,4,879444321
426,6,5,879442892
426,1,3,879441931
426,9,3,879441978
426,11,4,879442785
426,7,4,879442841
426,17,4,879444604
426,18,4,879442083
426,3,3,879442044
426,8,5,879442226
426,17,3,879444604
426,18,3,879444853
426,16,3,879444081
426,10,4,879442083
426,2,5,879441931
426,14,4,879444251
426,2,4,879444550
426,5,3,879444146
426,5,4,879442128
426,6,4,879444816
426,17,5,879442044
426,5,5,879444473
426,0,5,879441978
426,4,4,879444919
426,14,5,879445005
426,12,4,879442226
426,8,4,879444787
426,10,2,879442702
426,11,2,879442702
426,0,4,879444117
426,7,5,879442737
426,11,3,879444604
426,2,3,879442841
426,1,4,879442128
427,16,5,879701326
427,1,5,879701253
427,6,5,879701326
427,17,5,879701326
427,4,5,879701225
427,0,5,879701326
427,15,5,879701326
427,18,5,879701253
427,11,5,879701326
427,2,5,879701326
427,7,5,879701253
427,17,4,879700759
427,15,4,879700908
427,11,4,879700792
427,0,4,879700850
427,8,4,879700850
427,1,4,879700792
427,15,3,879700486
427,18,3,879701051
427,7,2,879701127
427,9,5,879701253
427,5,4,879700908
428,1,4,885943955
428,7,3,885944069
428,6,4,885944005
428,8,4,885943847
428,11,4,885943847
428,3,4,885944110
428,15,5,885943713
428,0,1,885943955
428,5,4,885943818
428,10,4,885943651
428,14,4,885943651
428,3,5,885943685
428,6,5,885943651
428,10,5,885943818
428,18,3,892572308
428,13,4,885943847
428,15,4,885943713
428,18,4,885943782
428,9,5,885943749
428,17,4,885943749
428,9,4,885943651
428,1,2,885944093
428,16,4,885943782
428,2,3,892572308
428,4,4,885943981
428,1,3,885944136
428,3,3,892572448
428,17,5,885943651
428,2,4,892572362
428,0,3,885943869
428,12,4,885943685
428,5,2,892572448
428,6,3,892572335
428,11,5,885943980
429,7,4,882384772
429,3,2,882385489
429,9,3,882386027
429,16,4,882385902
429,6,4,882385267
429,14,4,882387653
429,5,4,882385519
429,3,4,882387757
429,1,4,882387731
429,2,3,882384683
429,15,3,882385168
429,17,5,882385542
429,12,3,882387350
429,13,3,882385749
429,5,3,882387181
429,6,3,882386071
429,9,4,882386217
429,8,3,882386171
429,16,3,882386785
429,15,4,882385065
429,3,3,882387233
429,17,3,882385859
429,12,4,882385829
429,0,3,882387576
429,13,4,882386260
429,4,4,882387731
429,14,2,882385859
429,10,4,882386848
429,17,4,882385729
429,2,4,882386662
429,11,4,882386096
429,18,2,882387474
429,11,2,882387163
429,10,3,882387163
429,7,3,882384603
429,14,3,882387140
429,8,2,882387234
429,15,2,882387164
429,1,5,882386870
429,7,2,882386448
429,0,2,882387474
429,2,2,882385519
429,11,3,882386711
429,18,4,882384772
429,0,4,882385882
429,12,2,882387350
429,3,1,882387411
429,8,4,882385293
429,13,5,882385684
429,18,3,882386628
429,4,3,882387233
429,9,2,882386357
429,18,5,882387757
429,15,5,882385636
429,16,5,882387773
429,6,2,882385518
429,7,1,882386260
429,15,1,882386814
429,1,2,882386711
429,6,1,882384772
429,16,2,882387599
429,4,2,882386751
429,10,5,882385542
429,8,5,882384821
429,1,3,882385243
429,3,5,882384744
429,1,1,882384438
429,13,1,882385705
429,4,5,882385593
429,2,5,882385090
429,9,5,882384920
429,12,5,882386309
429,5,5,882385807
429,14,5,882387731
429,10,2,882384847
429,0,5,882387773
430,12,5,877225547
430,17,5,877226047
430,10,4,877225726
430,13,3,877225547
430,5,5,877225570
430,0,3,877225599
430,0,4,877226569
430,5,3,877226470
430,9,3,877225726
430,10,5,877225726
430,0,5,877225623
430,1,3,877225832
430,7,3,877225660
430,18,4,877225239
430,9,5,877225965
430,7,4,877225660
430,1,4,877226568
430,15,4,877226164
430,10,1,877225753
430,15,3,877225239
430,3,4,877225239
430,14,4,877226209
430,4,3,877225433
430,16,4,877226568
430,12,4,877226164
430,9,4,877226405
430,5,4,877225327
430,6,4,877226323
430,14,5,877226130
430,17,4,877225173
430,6,1,877225484
430,8,3,877225865
430,13,4,877226130
430,2,4,877225660
430,7,2,877225727
430,17,2,877225328
430,12,3,877226323
430,9,2,877225965
430,6,3,877226164
430,3,3,877225484
430,3,5,877226365
430,6,2,877226501
430,15,2,877226047
430,15,5,877225547
430,11,4,877225570
431,1,4,877844062
431,5,3,881127786
431,3,3,877844062
431,4,3,877844559
431,13,3,881127436
431,6,3,877844183
431,17,3,877844062
431,15,4,877844248
431,0,3,877844559
431,18,4,877844183
431,7,4,877844377
431,5,4,877844377
431,9,3,877844377
431,9,5,877844377
431,16,2,877844489
431,0,2,877844657
431,17,4,877844489
431,6,4,881127620
432,6,4,889416490
432,1,4,889416352
432,8,4,889415947
432,12,5,889416012
432,14,3,889416657
432,4,4,889416608
432,18,4,889415895
432,0,4,889416147
432,8,5,889415812
432,12,4,889416352
432,16,4,889416456
432,5,3,889415895
432,1,2,889415983
432,3,4,889415853
432,3,5,889416570
432,10,4,889415947
432,15,4,889416456
432,7,4,889416312
432,13,4,889416012
432,9,3,889416312
432,13,3,889415852
432,11,4,889416657
432,10,5,889416118
432,9,4,889416260
432,5,5,889415947
432,15,3,889416229
432,5,1,889416188
432,10,3,889416352
432,17,2,889415812
432,14,2,889416188
432,17,3,889416260
432,4,2,889415983
432,18,3,889416657
432,8,3,889416229
432,9,2,889416657
432,3,1,889415895
432,3,3,889416260
432,9,5,889415983
432,1,5,889416398
432,17,5,889415853
432,12,3,889416044
432,7,2,889415983
432,16,2,889416456
432,11,5,889415763
432,2,5,889416352
432,14,5,889415853
432,16,5,889416456
433,10,2,880585133
433,10,5,880585843
433,12,5,880585885
433,18,2,880585466
433,17,5,880585730
433,3,2,880585386
433,6,2,880585028
433,9,3,880585271
433,17,3,880585491
433,2,3,880585162
433,18,3,880585759
433,13,3,880585162
433,0,3,880585802
433,16,2,880585554
433,18,4,880585885
433,8,3,880585843
433,17,2,880585431
433,3,5,880585730
433,2,1,880585865
433,15,3,880585068
433,2,5,880585730
433,4,5,880585904
433,0,1,880585530
433,1,5,880585068
433,7,4,880585491
433,7,3,880585923
433,2,2,880585554
433,1,1,880585554
433,11,5,880585802
433,7,5,880585923
433,2,4,880585730
433,17,4,880585700
433,13,4,880585730
434,8,3,886724505
434,1,4,886724590
434,11,5,886724708
434,16,5,886724540
434,15,3,886724733
434,8,5,886724797
434,5,5,886724940
434,0,5,886724913
434,15,2,886724797
434,14,5,886725076
434,2,5,886724359
434,7,1,886724505
434,4,5,886724873
434,12,5,886724940
434,3,5,886724873
434,7,4,886724666
434,8,4,886724972
434,6,1,886724913
434,2,1,886725027
434,17,3,886724505
434,5,1,886724329
434,1,1,886724873
434,6,5,886724873
434,17,4,886724972
434,16,4,886724453
434,9,5,886724754
434,18,5,886724453
434,6,3,886724453
434,7,3,886725027
434,9,1,886724563
434,2,3,886724873
434,14,3,886724822
434,9,3,886724633
435,1,3,884133872
435,7,3,884132266
435,16,3,884134076
435,12,3,884131712
435,14,3,884132297
435,8,3,884134677
435,18,3,884131156
435,3,3,884131996
435,10,2,884133415
435,15,2,884132072
435,9,3,884133194
435,10,3,884133691
435,1,5,884131822
435,13,3,884132027
435,15,3,884133447
435,4,3,884130765
435,7,5,884131681
435,3,5,884130744
435,0,3,884131868
435,9,2,884131799
435,2,3,884133447
435,17,3,884133544
435,2,2,884133284
435,7,1,884134627
435,3,1,884132515
435,11,1,884134019
435,18,5,884134345
435,10,1,884133691
435,12,5,884131712
435,5,1,884133104
435,13,1,884132540
435,16,1,884130883
435,8,1,884133911
435,11,5,884131542
435,5,5,884131118
435,5,3,884132484
435,6,3,884132777
435,6,5,884131267
435,18,2,884132898
435,13,2,884133911
435,11,3,887509396
435,5,2,884134553
435,8,2,884133284
435,14,2,884134104
435,2,5,884130688
435,0,5,884131967
435,13,5,884131771
435,7,4,884131434
435,14,5,884131385
435,1,2,884133284
435,9,5,884268770
435,17,4,884133161
435,3,2,884130834
435,17,2,884133818
435,17,5,884130995
435,4,2,884132540
435,15,5,884131243
435,16,2,884131542
435,6,2,884133757
435,12,2,884133224
435,7,2,884134515
435,0,2,884133509
435,16,5,884131515
435,8,5,884133194
435,1,4,884131200
435,14,4,884130671
435,6,1,884134536
435,4,4,884132588
435,18,4,884131996
435,9,4,884134377
435,11,4,884132072
435,5,4,884131489
435,2,4,884131627
435,3,4,884132434
435,6,4,884132540
435,16,4,884131489
435,13,4,884133372
435,10,4,884132919
435,15,4,884132643
435,0,4,884131157
435,8,4,884133161
435,18,1,884134853
435,0,1,884133330
435,12,4,884131243
435,10,5,884133691
436,11,4,887772060
436,13,3,887770485
436,10,1,887769444
436,16,4,887769444
436,16,3,887769050
436,7,3,887771146
436,17,2,887768669
436,1,3,887769887
436,7,4,887770588
436,11,2,887772028
436,17,5,887769416
436,3,3,887769335
436,18,3,887770092
436,11,3,887769952
436,10,3,887769515
436,1,4,887769209
436,12,4,887771826
436,18,1,887769824
436,8,3,887771875
436,2,3,887769777
436,2,2,887771123
436,0,3,887771924
436,6,3,887769471
436,5,5,887771997
436,9,3,887769105
436,13,4,887770547
436,14,4,887771022
436,15,3,887769801
436,10,4,887769151
436,12,5,887769673
436,6,2,887770731
436,4,3,887770344
436,5,3,887770244
436,5,4,887769471
436,4,4,887770064
436,8,5,887770640
436,17,4,887768982
436,18,4,887771093
436,5,2,887770300
436,2,4,887771722
436,9,4,887769930
436,3,4,887769280
436,9,5,887771269
436,12,2,887771924
436,0,4,887770037
436,6,4,887770457
436,15,4,887769079
436,7,2,887770731
436,13,5,887769930
436,8,4,887770640
436,1,5,887770457
436,3,5,887771269
436,11,5,887769150
436,10,2,887770092
436,14,5,887769209
436,16,5,887768982
436,6,5,887770640
436,14,3,887771826
436,10,5,887770064
436,7,5,887770115
436,15,5,887770428
436,3,2,887770379
436,17,3,887770300
436,4,5,887768694
437,17,5,880141084
437,13,1,880140978
437,6,5,881002324
437,12,2,880140501
437,12,5,880140154
437,6,4,881001983
437,12,1,880143663
437,7,4,880143315
437,16,3,881002161
437,17,4,880142365
437,14,4,880140466
437,3,5,881002323
437,18,4,880143635
437,13,4,880141528
437,13,5,880141962
437,14,3,881002092
437,12,4,880140927
437,3,4,880143855
437,8,3,880141374
437,3,2,880139533
437,7,2,880140726
437,0,4,880143315
437,4,4,881001946
437,7,1,880143092
437,2,4,880140101
437,7,3,880142365
437,7,5,880141962
437,15,3,881002092
437,2,5,880143505
437,10,4,880143663
437,4,5,880141335
437,12,3,880143140
437,4,3,880141374
437,2,3,881002191
437,0,3,880140154
437,1,3,880142942
437,18,2,881001946
437,9,2,880142830
437,0,5,880140466
437,15,1,880141441
437,8,5,880141041
437,5,3,881001576
437,9,4,880140466
437,15,5,881001538
437,6,3,881001576
437,17,1,880142942
437,5,2,880143663
437,8,4,881001983
437,5,4,880141041
437,15,4,880143419
437,1,4,880142177
437,4,2,880140627
437,11,4,880141529
437,2,2,881000931
437,9,3,880140534
437,3,1,881001121
437,1,5,880142426
437,10,3,880143663
437,14,2,880142426
437,11,1,880139951
437,11,3,880142630
437,16,4,880143591
437,6,1,880141796
437,10,2,881001121
437,18,5,880139997
437,13,3,880140822
437,11,2,880140432
437,14,5,880140192
437,17,3,881001945
437,9,5,881001888
437,11,5,881001888
437,5,5,880141196
437,18,1,880141335
437,18,3,881001472
437,13,2,880140101
437,3,3,880141402
437,10,5,880140369
437,17,2,881002263
437,0,2,880143695
437,1,2,880139482
438,4,4,879868529
438,3,4,879867960
438,7,5,879868328
438,1,5,879868664
438,16,4,879867960
438,9,5,879868278
438,14,5,879868423
438,10,4,879868005
438,9,4,879868042
438,11,5,879868529
438,8,4,879868242
438,2,2,879868529
438,9,3,879868547
438,18,2,879868308
438,15,5,879868443
438,5,4,879868364
438,15,4,879868242
438,1,2,879867960
438,11,4,879868159
438,12,5,879868005
438,16,5,879868264
438,17,5,879867960
438,1,4,879868096
439,14,4,882893737
439,7,2,882893768
439,4,5,882893291
439,0,3,882893220
439,12,3,882893859
439,8,3,882892818
439,18,4,882892755
439,5,3,882892705
439,6,4,882893323
439,16,3,882892424
439,14,5,882892424
439,17,4,882893891
439,2,4,882892818
439,7,4,882893245
439,13,3,882893171
439,2,3,882892424
439,15,4,882892424
439,11,3,882893688
439,5,4,882894084
439,10,5,882892755
439,10,4,882893737
439,3,4,882893602
439,0,5,882893220
439,9,5,882893220
439,3,3,882892424
440,6,5,891548567
440,13,4,891577950
440,17,4,891548470
440,2,4,891578301
440,8,3,891547746
440,8,5,891550404
440,15,3,891546785
440,9,5,891578264
440,16,5,891577843
440,10,5,891577919
440,1,5,891548567
440,17,5,891577894
440,6,3,891546631
440,10,3,891549397
440,13,5,891550404
440,12,3,891577919
440,3,5,891548567
440,18,3,891578059
440,12,5,891550404
440,15,2,891549397
440,6,4,891546698
440,0,5,891546785
440,8,4,891577843
440,14,5,891548567
440,5,3,891546895
440,15,1,891577504
440,17,2,891549397
440,11,5,891577843
440,3,4,891578226
440,9,4,891577814
440,11,4,891547637
440,5,5,891550404
440,2,5,891577871
440,0,1,891577504
440,4,4,891577950
441,3,2,891035056
441,12,3,891035211
441,7,4,891035468
441,15,3,891035056
441,18,2,891035350
441,15,4,891035289
441,9,4,891035211
441,5,3,891035441
441,0,4,891035267
441,10,4,891035247
441,1,5,891035468
441,3,4,891035489
441,6,3,891036306
441,16,4,891035528
442,9,3,883390497
442,14,1,883389776
442,3,4,883389776
442,18,3,883390048
442,11,3,883388401
442,3,3,883390366
442,16,3,883389164
442,17,3,883390813
442,10,3,883390641
442,5,3,883390416
442,1,3,883391275
442,0,1,883388064
442,6,3,883391377
442,14,3,883388508
442,5,4,883390328
442,7,3,883390048
442,7,4,883389983
442,2,3,883390139
442,11,4,883390284
442,10,4,883391027
442,18,5,883388237
442,17,4,883388535
442,15,4,883388283
442,12,4,883391221
442,9,5,883390416
442,4,3,883390169
442,8,3,883390083
442,0,4,883388283
442,13,3,883391221
442,11,5,883387935
442,7,5,883389682
442,17,1,883391377
442,9,2,883388120
442,13,2,883390083
442,2,4,883388092
442,3,2,883390813
442,12,2,883390674
442,14,4,883391167
442,4,4,883390466
442,6,4,883390366
442,6,2,883390703
442,8,4,883389380
442,9,1,883391397
442,1,4,883391221
442,15,3,883390169
442,12,3,883391249
442,5,5,883390284
442,16,4,883388325
442,8,2,883390048
442,0,5,883390366
442,7,2,883390544
442,1,5,883389580
442,16,1,883389455
442,0,2,883390139
442,18,2,883390466
442,16,5,883389776
442,0,3,883391221
442,5,2,883390641
442,17,2,883389337
442,1,2,883388031
442,13,4,883390416
442,2,2,883388960
443,11,5,883504617
443,17,3,883505465
443,9,5,883504593
443,12,5,883505379
443,1,5,883504521
443,4,2,883505396
443,17,5,883504748
443,5,5,883504866
443,4,4,883504593
443,0,2,883504866
443,10,5,883504654
443,13,1,883504818
443,16,1,883504748
443,1,1,883505492
443,17,1,883504844
443,9,4,883504564
443,3,3,883504564
443,13,2,883504818
443,7,4,883505171
443,5,4,883504682
444,6,5,891978637
444,10,4,890247172
444,2,4,891979402
444,0,4,891978663
444,7,1,890247172
444,3,4,891979402
444,13,4,891979402
444,5,5,890247385
444,1,2,890246847
444,9,4,891979402
444,13,3,891979403
444,9,5,890247287
444,15,4,891979402
444,12,5,890247287
444,5,3,891979403
444,11,3,890246907
444,4,5,890247385
444,3,3,891979402
444,2,5,890246907
444,17,4,891979402
444,4,3,891979403
445,5,1,891199843
445,5,2,890987569
445,4,1,891200320
445,1,4,890987655
445,8,3,891199945
445,14,3,890988205
445,17,5,891035571
445,10,1,891199843
445,6,2,891200233
445,2,2,891200321
445,7,1,891200506
445,9,3,891200137
445,0,5,891200869
445,15,1,891200417
445,17,2,891035830
445,12,2,890987687
445,11,1,891200164
445,3,2,891200233
445,14,2,891200417
445,13,3,890988205
445,1,1,891199297
445,9,2,891200320
445,2,1,891200592
445,10,3,891199869
445,14,1,891199749
445,16,2,891200592
445,4,5,891200869
445,18,4,891200869
445,9,5,891200869
445,18,5,891200869
445,12,3,891035539
445,3,1,891200506
445,3,4,891200869
445,7,2,890987771
445,8,2,891200164
445,17,3,890988205
445,5,3,890988206
445,4,3,890988206
445,4,2,891035830
445,13,2,891199906
445,6,3,890988205
445,9,1,891200164
445,8,1,891200320
445,12,1,891200203
445,14,4,891199360
445,17,1,891200447
445,18,1,891199682
445,1,3,891199749
445,15,2,890987617
445,0,4,891200869
445,8,4,891199994
445,10,2,891199635
445,6,4,891200869
